track,metric,latency_kind,ch_label,ch_session,ch_model,c2_label,c2_campaign,c2_model,bench,size_family,ch_best,ch_avg,ch_worst,c2_best,c2_avg,c2_worst,ch_latency,c2_latency,ratio_c2_over_ch,winner,ch_dsp,c2_dsp,note
native_vs_best_poly,best,csynth,ChatHLS native,hybrid-u280-split-20260717-001649,DeepSeek,best:scrape+noskills,batch_parallel_chathls_fd_ds_rag_ns_20260718_040145_rag_ns,DeepSeek,gesummv,poly_mini,482,482,482,245,245,245,482,245,0.508298755186722,c2hls,20,16,xml:gesummv_csynth.xml
native_vs_best_poly,best,csynth,ChatHLS native,hybrid-u280-split-20260717-001649,DeepSeek,best:scrape+skills,batch_parallel_chathls_fd_ds_rag_20260717_195138_rag_skills,DeepSeek,matmul,poly_mini,660,660,660,333,333,333,660,333,0.5045454545454545,c2hls,19974,3072,xml:matmul_csynth.xml
native_vs_best_poly,best,csynth,ChatHLS native,hybrid-u280-split-20260717-001649,DeepSeek,best:scrape+noskills,batch_parallel_chathls_fd_ds_rag_ns_20260718_040145_rag_ns,DeepSeek,mvt,poly_mini,1234,1234,1234,499,499,499,1234,499,0.40437601296596437,c2hls,16,320,xml:mvt_csynth.xml
native_vs_best_poly,best,csynth,ChatHLS native,hybrid-u280-split-20260717-001649,DeepSeek,best:RAG2+skills,batch_parallel_chathls_fd_ds_rag2_20260717_195140_rag2_skills,DeepSeek,symm,hlsfactory,311596,311596,311596,50432,50432,50432,311596,50432,0.16185060141978716,c2hls,30,668,xml:kernel_symm_csynth.xml
native_vs_best_poly,best,csynth,ChatHLS native,hybrid-u280-split-20260717-001649,DeepSeek,best:skills,batch_parallel_chathls_fd_ds_skills_20260717_232141_skills,DeepSeek,syr2k,hlsfactory,394721,394721,394721,55368,1365768,2709768,394721,55368,0.14027122955201268,c2hls,38,11,xml:kernel_syr2k_csynth.xml
native_vs_best_poly,best,csynth,ChatHLS native,hybrid-u280-split-20260717-001649,DeepSeek,best:RAG2+noskills,batch_parallel_chathls_fd_ds_rag2_ns_20260717_215344_rag2_ns,DeepSeek,syrk,hlsfactory,164241,388881,619281,38471,1351991,2699191,164241,38471,0.23423505701986716,c2hls,11,8,xml:kernel_syrk_csynth.xml
port_vs_hlsfactory,worst,csynth,ChatHLS c2hlsport,hybrid-u280-c2hlsport-20260719-090238,DeepSeek,hlsfactory RAG2,batch_parallel_hlsfactory_ds_rag2_20260718_100518,DeepSeek,covariance,hlsfactory,84672,2717952,5418752,71759,599039,1139839,5418752,1139839,0.21035083354986536,c2hls,25,11,xml:kernel_covariance_csynth.xml
port_vs_hlsfactory,worst,csynth,ChatHLS c2hlsport,hybrid-u280-c2hlsport-20260719-090238,DeepSeek,hlsfactory RAG2,batch_parallel_hlsfactory_ds_rag2_20260718_100518,DeepSeek,durbin,hlsfactory,11903,61050,110197,43340,78207,113550,110197,113550,1.0304273256077752,chathls,19,11,xml:kernel_durbin_csynth.xml
port_vs_hlsfactory,worst,csynth,ChatHLS c2hlsport,hybrid-u280-c2hlsport-20260719-090238,DeepSeek,hlsfactory RAG2,batch_parallel_hlsfactory_ds_rag2_20260718_100518,DeepSeek,gemm,hlsfactory,342901,342901,342901,96373,96373,96373,342901,96373,0.28105196543608796,c2hls,20,52,xml:kernel_gemm_csynth.xml
port_vs_hlsfactory,worst,csynth,ChatHLS c2hlsport,hybrid-u280-c2hlsport-20260719-090238,DeepSeek,hlsfactory RAG2,batch_parallel_hlsfactory_ds_rag2_20260718_100518,DeepSeek,gemver,hlsfactory,30916,30916,30916,158742,158742,158742,30916,158742,5.1346228490102215,chathls,38,22,xml:kernel_gemver_csynth.xml
port_vs_hlsfactory,worst,csynth,ChatHLS c2hlsport,hybrid-u280-c2hlsport-20260719-090238,DeepSeek,hlsfactory RAG2,batch_parallel_hlsfactory_ds_rag2_20260718_100518,DeepSeek,lu,hlsfactory,721,10735441,42785041,30873,3925833,14683113,42785041,14683113,0.3431833336328929,c2hls,11,11,xml:kernel_lu_csynth.xml
port_vs_hlsfactory,worst,csynth,ChatHLS c2hlsport,hybrid-u280-c2hlsport-20260719-090238,DeepSeek,hlsfactory RAG2,batch_parallel_hlsfactory_ds_rag2_20260718_100518,DeepSeek,syrk,hlsfactory,149921,3931361,7809761,401780,408020,414420,7809761,414420,0.05306436394148297,c2hls,11,19,xml:kernel_syrk_csynth.xml
port_vs_hlsfactory,worst,csynth,ChatHLS c2hlsport,hybrid-u280-c2hlsport-20260719-090238,DeepSeek,hlsfactory RAG2,batch_parallel_hlsfactory_ds_rag2_20260718_100518,DeepSeek,trisolv,hlsfactory,4441,138961,275761,18871,110911,204511,275761,204511,0.741624087525067,c2hls,11,11,xml:kernel_trisolv_csynth.xml
port_vs_hlsfactory,worst,csynth,ChatHLS c2hlsport,hybrid-u280-c2hlsport-20260719-090238,DeepSeek,hlsfactory RAG2,batch_parallel_hlsfactory_ds_rag2_20260718_100518,DeepSeek,trmm,hlsfactory,62401,2846401,5726401,62448,1872048,3744048,5726401,3744048,0.6538221825541034,c2hls,11,11,xml:kernel_trmm_csynth.xml
port_vs_hlsfactory,avg,csynth,ChatHLS c2hlsport,hybrid-u280-c2hlsport-20260719-090238,DeepSeek,hlsfactory RAG2,batch_parallel_hlsfactory_ds_rag2_20260718_100518,DeepSeek,covariance,hlsfactory,84672,2717952,5418752,71759,599039,1139839,2717952,599039,0.22040087536498068,c2hls,25,11,xml:kernel_covariance_csynth.xml
port_vs_hlsfactory,avg,csynth,ChatHLS c2hlsport,hybrid-u280-c2hlsport-20260719-090238,DeepSeek,hlsfactory RAG2,batch_parallel_hlsfactory_ds_rag2_20260718_100518,DeepSeek,durbin,hlsfactory,11903,61050,110197,43340,78207,113550,61050,78207,1.281031941031941,chathls,19,11,xml:kernel_durbin_csynth.xml
port_vs_hlsfactory,avg,csynth,ChatHLS c2hlsport,hybrid-u280-c2hlsport-20260719-090238,DeepSeek,hlsfactory RAG2,batch_parallel_hlsfactory_ds_rag2_20260718_100518,DeepSeek,gemm,hlsfactory,342901,342901,342901,96373,96373,96373,342901,96373,0.28105196543608796,c2hls,20,52,xml:kernel_gemm_csynth.xml
port_vs_hlsfactory,avg,csynth,ChatHLS c2hlsport,hybrid-u280-c2hlsport-20260719-090238,DeepSeek,hlsfactory RAG2,batch_parallel_hlsfactory_ds_rag2_20260718_100518,DeepSeek,gemver,hlsfactory,30916,30916,30916,158742,158742,158742,30916,158742,5.1346228490102215,chathls,38,22,xml:kernel_gemver_csynth.xml
port_vs_hlsfactory,avg,csynth,ChatHLS c2hlsport,hybrid-u280-c2hlsport-20260719-090238,DeepSeek,hlsfactory RAG2,batch_parallel_hlsfactory_ds_rag2_20260718_100518,DeepSeek,lu,hlsfactory,721,10735441,42785041,30873,3925833,14683113,10735441,3925833,0.3656890294492793,c2hls,11,11,xml:kernel_lu_csynth.xml
port_vs_hlsfactory,avg,csynth,ChatHLS c2hlsport,hybrid-u280-c2hlsport-20260719-090238,DeepSeek,hlsfactory RAG2,batch_parallel_hlsfactory_ds_rag2_20260718_100518,DeepSeek,syrk,hlsfactory,149921,3931361,7809761,401780,408020,414420,3931361,408020,0.10378594079760164,c2hls,11,19,xml:kernel_syrk_csynth.xml
port_vs_hlsfactory,avg,csynth,ChatHLS c2hlsport,hybrid-u280-c2hlsport-20260719-090238,DeepSeek,hlsfactory RAG2,batch_parallel_hlsfactory_ds_rag2_20260718_100518,DeepSeek,trisolv,hlsfactory,4441,138961,275761,18871,110911,204511,138961,110911,0.7981448032181692,c2hls,11,11,xml:kernel_trisolv_csynth.xml
port_vs_hlsfactory,avg,csynth,ChatHLS c2hlsport,hybrid-u280-c2hlsport-20260719-090238,DeepSeek,hlsfactory RAG2,batch_parallel_hlsfactory_ds_rag2_20260718_100518,DeepSeek,trmm,hlsfactory,62401,2846401,5726401,62448,1872048,3744048,2846401,1872048,0.6576894822619863,c2hls,11,11,xml:kernel_trmm_csynth.xml
port_vs_hlsfactory,best,csynth,ChatHLS c2hlsport,hybrid-u280-c2hlsport-20260719-090238,DeepSeek,hlsfactory RAG2,batch_parallel_hlsfactory_ds_rag2_20260718_100518,DeepSeek,covariance,hlsfactory,84672,2717952,5418752,71759,599039,1139839,84672,71759,0.8474938586545729,c2hls,25,11,xml:kernel_covariance_csynth.xml
port_vs_hlsfactory,best,csynth,ChatHLS c2hlsport,hybrid-u280-c2hlsport-20260719-090238,DeepSeek,hlsfactory RAG2,batch_parallel_hlsfactory_ds_rag2_20260718_100518,DeepSeek,durbin,hlsfactory,11903,61050,110197,43340,78207,113550,11903,43340,3.6410988826346298,chathls,19,11,xml:kernel_durbin_csynth.xml
port_vs_hlsfactory,best,csynth,ChatHLS c2hlsport,hybrid-u280-c2hlsport-20260719-090238,DeepSeek,hlsfactory RAG2,batch_parallel_hlsfactory_ds_rag2_20260718_100518,DeepSeek,gemm,hlsfactory,342901,342901,342901,96373,96373,96373,342901,96373,0.28105196543608796,c2hls,20,52,xml:kernel_gemm_csynth.xml
port_vs_hlsfactory,best,csynth,ChatHLS c2hlsport,hybrid-u280-c2hlsport-20260719-090238,DeepSeek,hlsfactory RAG2,batch_parallel_hlsfactory_ds_rag2_20260718_100518,DeepSeek,gemver,hlsfactory,30916,30916,30916,158742,158742,158742,30916,158742,5.1346228490102215,chathls,38,22,xml:kernel_gemver_csynth.xml
port_vs_hlsfactory,best,csynth,ChatHLS c2hlsport,hybrid-u280-c2hlsport-20260719-090238,DeepSeek,hlsfactory RAG2,batch_parallel_hlsfactory_ds_rag2_20260718_100518,DeepSeek,lu,hlsfactory,721,10735441,42785041,30873,3925833,14683113,721,30873,42.81969486823856,chathls,11,11,xml:kernel_lu_csynth.xml
port_vs_hlsfactory,best,csynth,ChatHLS c2hlsport,hybrid-u280-c2hlsport-20260719-090238,DeepSeek,hlsfactory RAG2,batch_parallel_hlsfactory_ds_rag2_20260718_100518,DeepSeek,syrk,hlsfactory,149921,3931361,7809761,401780,408020,414420,149921,401780,2.6799447709126807,chathls,11,19,xml:kernel_syrk_csynth.xml
port_vs_hlsfactory,best,csynth,ChatHLS c2hlsport,hybrid-u280-c2hlsport-20260719-090238,DeepSeek,hlsfactory RAG2,batch_parallel_hlsfactory_ds_rag2_20260718_100518,DeepSeek,trisolv,hlsfactory,4441,138961,275761,18871,110911,204511,4441,18871,4.2492681828417025,chathls,11,11,xml:kernel_trisolv_csynth.xml
port_vs_hlsfactory,best,csynth,ChatHLS c2hlsport,hybrid-u280-c2hlsport-20260719-090238,DeepSeek,hlsfactory RAG2,batch_parallel_hlsfactory_ds_rag2_20260718_100518,DeepSeek,trmm,hlsfactory,62401,2846401,5726401,62448,1872048,3744048,62401,62448,1.0007531930578035,chathls,11,11,xml:kernel_trmm_csynth.xml
machsuite_vs_chathls_poly,worst,csynth,ChatHLS native,hybrid-u280-split-20260717-001649,DeepSeek,RAG2+skills chathls_*,batch_parallel_chathls_fd_ds_rag2_20260717_195140_rag2_skills,DeepSeek,gemm_blocked,machsuite_64,2097166,2097166,2097166,1319078,1319078,1319078,2097166,1319078,0.6289812060657096,c2hls,11,8,xml:gemm_blocked_csynth.xml
machsuite_vs_chathls_poly,worst,csynth,ChatHLS native,hybrid-u280-split-20260717-001649,DeepSeek,RAG2+skills chathls_*,batch_parallel_chathls_fd_ds_rag2_20260717_195140_rag2_skills,DeepSeek,gemm_ncubed,machsuite_64,4627,4627,4627,1319080,1319080,1319080,4627,1319080,285.0832072617247,chathls,1408,8,xml:gemm_ncubed_csynth.xml
machsuite_vs_machsuite_camp,worst,csynth,ChatHLS c2hlsport,hybrid-u280-c2hlsport-20260719-090238,DeepSeek,machsuite RAG2 camp,batch_parallel_machsuite_ds_rag2_20260718_100518,DeepSeek,gemm_ncubed,machsuite_64,4627,4627,4627,10571928,10571928,10571928,4627,10571928,2284.8342338448238,chathls,1408,8,xml:gemm_csynth.xml
machsuite_vs_machsuite_camp,worst,csynth,ChatHLS c2hlsport,hybrid-u280-c2hlsport-20260719-090238,DeepSeek,machsuite RAG2 camp,batch_parallel_machsuite_ds_rag2_20260718_100518,DeepSeek,stencil2d,machsuite_64,12108,12108,12108,21338,21338,21338,12108,21338,1.7623059134456558,chathls,18,84,xml:stencil_csynth.xml
machsuite_vs_chathls_poly,avg,csynth,ChatHLS native,hybrid-u280-split-20260717-001649,DeepSeek,RAG2+skills chathls_*,batch_parallel_chathls_fd_ds_rag2_20260717_195140_rag2_skills,DeepSeek,gemm_blocked,machsuite_64,2097166,2097166,2097166,1319078,1319078,1319078,2097166,1319078,0.6289812060657096,c2hls,11,8,xml:gemm_blocked_csynth.xml
machsuite_vs_chathls_poly,avg,csynth,ChatHLS native,hybrid-u280-split-20260717-001649,DeepSeek,RAG2+skills chathls_*,batch_parallel_chathls_fd_ds_rag2_20260717_195140_rag2_skills,DeepSeek,gemm_ncubed,machsuite_64,4627,4627,4627,1319080,1319080,1319080,4627,1319080,285.0832072617247,chathls,1408,8,xml:gemm_ncubed_csynth.xml
machsuite_vs_machsuite_camp,avg,csynth,ChatHLS c2hlsport,hybrid-u280-c2hlsport-20260719-090238,DeepSeek,machsuite RAG2 camp,batch_parallel_machsuite_ds_rag2_20260718_100518,DeepSeek,gemm_ncubed,machsuite_64,4627,4627,4627,10571928,10571928,10571928,4627,10571928,2284.8342338448238,chathls,1408,8,xml:gemm_csynth.xml
machsuite_vs_machsuite_camp,avg,csynth,ChatHLS c2hlsport,hybrid-u280-c2hlsport-20260719-090238,DeepSeek,machsuite RAG2 camp,batch_parallel_machsuite_ds_rag2_20260718_100518,DeepSeek,stencil2d,machsuite_64,12108,12108,12108,21338,21338,21338,12108,21338,1.7623059134456558,chathls,18,84,xml:stencil_csynth.xml
machsuite_vs_chathls_poly,best,csynth,ChatHLS native,hybrid-u280-split-20260717-001649,DeepSeek,RAG2+skills chathls_*,batch_parallel_chathls_fd_ds_rag2_20260717_195140_rag2_skills,DeepSeek,gemm_blocked,machsuite_64,2097166,2097166,2097166,1319078,1319078,1319078,2097166,1319078,0.6289812060657096,c2hls,11,8,xml:gemm_blocked_csynth.xml
machsuite_vs_chathls_poly,best,csynth,ChatHLS native,hybrid-u280-split-20260717-001649,DeepSeek,RAG2+skills chathls_*,batch_parallel_chathls_fd_ds_rag2_20260717_195140_rag2_skills,DeepSeek,gemm_ncubed,machsuite_64,4627,4627,4627,1319080,1319080,1319080,4627,1319080,285.0832072617247,chathls,1408,8,xml:gemm_ncubed_csynth.xml
machsuite_vs_machsuite_camp,best,csynth,ChatHLS c2hlsport,hybrid-u280-c2hlsport-20260719-090238,DeepSeek,machsuite RAG2 camp,batch_parallel_machsuite_ds_rag2_20260718_100518,DeepSeek,gemm_ncubed,machsuite_64,4627,4627,4627,10571928,10571928,10571928,4627,10571928,2284.8342338448238,chathls,1408,8,xml:gemm_csynth.xml
machsuite_vs_machsuite_camp,best,csynth,ChatHLS c2hlsport,hybrid-u280-c2hlsport-20260719-090238,DeepSeek,machsuite RAG2 camp,batch_parallel_machsuite_ds_rag2_20260718_100518,DeepSeek,stencil2d,machsuite_64,12108,12108,12108,21338,21338,21338,12108,21338,1.7623059134456558,chathls,18,84,xml:stencil_csynth.xml
